start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month_x,sunset_time,hours_after_sunset_x,season,time_x,time_after_0,time_y,month_y,hours_after_sunset_y,bat_landing_number,food_availability,rat_minutes,rat_arrival_number,time_only
20/04/2018 0:02,39.0,both,20/04/2018 0:00,20/04/2018 0:18,155,0,0,4,19/04/2018 19:12,4.848888889,1,00:02,2,18/05/2018 0:02,5,4.5,45,2.0,0.0,0,00:02
20/04/2018 0:03,14.0,rat,20/04/2018 0:00,20/04/2018 0:18,207,1,0,4,19/04/2018 19:12,4.863333333,1,00:03,3,20/05/2018 0:03,5,4.5,49,2.754098361,0.0,0,00:03
20/04/2018 0:03,12.0,pick,20/04/2018 0:00,20/04/2018 0:18,185,0,1,4,19/04/2018 19:12,4.857222222,1,00:03,3,19/05/2018 0:03,5,4.5,43,2.749423963,0.0,0,00:03
20/04/2018 0:03,12.0,pick,20/04/2018 0:00,20/04/2018 0:18,185,0,1,4,19/04/2018 19:12,4.857222222,1,00:03,3,20/05/2018 0:03,5,4.5,49,2.754098361,0.0,0,00:03
20/04/2018 0:03,14.0,rat,20/04/2018 0:00,20/04/2018 0:18,207,1,0,4,19/04/2018 19:12,4.863333333,1,00:03,3,19/05/2018 0:03,5,4.5,43,2.749423963,0.0,0,00:03
20/04/2018 0:04,5.0,rat,20/04/2018 0:00,20/04/2018 0:18,235,1,0,4,19/04/2018 19:12,4.871111111,1,00:04,4,21/05/2018 0:04,5,4.5,28,2.0,0.0,0,00:04
20/04/2018 0:04,0.016181067,rat,20/04/2018 0:00,20/04/2018 0:18,262,1,0,4,19/04/2018 19:12,4.878611111,1,00:04,4,21/05/2018 0:04,5,4.5,28,2.0,0.0,0,00:04
20/04/2018 0:05,3.0,rat_and_bat,20/04/2018 0:00,20/04/2018 0:18,320,1,0,4,19/04/2018 19:12,4.894722222,1,00:05,5,23/05/2018 0:05,5,4.5,23,3.0,0.0,0,00:05
20/04/2018 0:05,3.0,rat_and_bat,20/04/2018 0:00,20/04/2018 0:18,320,1,0,4,19/04/2018 19:12,4.894722222,1,00:05,5,22/05/2018 0:05,5,4.5,20,2.0,4.7,1,00:05
20/04/2018 0:05,29.0,rat_and_bat,20/04/2018 0:00,20/04/2018 0:18,295,1,0,4,19/04/2018 19:12,4.887777778,1,00:05,5,23/05/2018 0:05,5,4.5,23,3.0,0.0,0,00:05
20/04/2018 0:05,29.0,rat_and_bat,20/04/2018 0:00,20/04/2018 0:18,295,1,0,4,19/04/2018 19:12,4.887777778,1,00:05,5,22/05/2018 0:05,5,4.5,20,2.0,4.7,1,00:05
28/04/2018 0:07,11.0,rat_and_pick,28/04/2018 0:04,28/04/2018 0:14,174,1,1,4,27/04/2018 19:18,4.829722222,1,00:07,7,12/04/2018 0:07,4,5.0,75,2.0,0.0,0,00:07
1/05/2018 0:07,1.0,rat,1/05/2018 0:06,1/05/2018 0:09,62,1,0,5,30/04/2018 19:20,4.786666667,1,00:07,7,12/04/2018 0:07,4,5.0,75,2.0,0.0,0,00:07
1/05/2018 0:07,4.0,bat_fight,1/05/2018 0:06,1/05/2018 0:09,50,1,0,5,30/04/2018 19:20,4.783333333,1,00:07,7,12/04/2018 0:07,4,5.0,75,2.0,0.0,0,00:07
1/05/2018 0:09,5.0,pick,1/05/2018 0:06,1/05/2018 0:09,210,0,1,5,30/04/2018 19:20,4.827777778,1,00:09,9,15/04/2018 0:09,4,5.0,69,3.0,0.0,0,00:09
1/05/2018 0:09,29.0,bat_fight,1/05/2018 0:06,1/05/2018 0:09,195,1,0,5,30/04/2018 19:20,4.823611111,1,00:09,9,28/01/2018 0:09,1,7.0,62,2.3,0.0,0,00:09
1/05/2018 0:09,29.0,bat_fight,1/05/2018 0:06,1/05/2018 0:09,195,1,0,5,30/04/2018 19:20,4.823611111,1,00:09,9,15/04/2018 0:09,4,5.0,69,3.0,0.0,0,00:09
1/05/2018 0:09,5.0,pick,1/05/2018 0:06,1/05/2018 0:09,210,0,1,5,30/04/2018 19:20,4.827777778,1,00:09,9,28/01/2018 0:09,1,7.0,62,2.3,0.0,0,00:09
28/04/2018 0:10,3.0,rat,28/04/2018 0:04,28/04/2018 0:14,330,1,0,4,27/04/2018 19:18,4.873055556,1,00:10,10,29/01/2018 0:10,1,7.0,64,2.0,0.0,0,00:10
28/04/2018 0:10,3.0,rat,28/04/2018 0:04,28/04/2018 0:14,330,1,0,4,27/04/2018 19:18,4.873055556,1,00:10,10,16/04/2018 0:10,4,5.0,23,3.0,0.0,0,00:10
28/04/2018 0:10,3.0,rat,28/04/2018 0:04,28/04/2018 0:14,330,1,0,4,27/04/2018 19:18,4.873055556,1,00:10,10,17/04/2018 0:10,4,5.0,55,3.0,0.0,0,00:10
28/04/2018 0:10,6.0,pick,28/04/2018 0:04,28/04/2018 0:14,363,0,1,4,27/04/2018 19:18,4.882222222,1,00:10,10,29/01/2018 0:10,1,7.0,64,2.0,0.0,0,00:10
20/04/2018 0:10,1.0,fast,20/04/2018 0:00,20/04/2018 0:18,579,0,1,4,19/04/2018 19:12,4.966666667,1,00:10,10,29/01/2018 0:10,1,7.0,64,2.0,0.0,0,00:10
28/04/2018 0:10,6.0,pick,28/04/2018 0:04,28/04/2018 0:14,363,0,1,4,27/04/2018 19:18,4.882222222,1,00:10,10,16/04/2018 0:10,4,5.0,23,3.0,0.0,0,00:10
28/04/2018 0:10,6.0,pick,28/04/2018 0:04,28/04/2018 0:14,363,0,1,4,27/04/2018 19:18,4.882222222,1,00:10,10,17/04/2018 0:10,4,5.0,55,3.0,0.0,0,00:10
28/04/2018 0:10,5.0,bat_fight,28/04/2018 0:04,28/04/2018 0:14,365,1,0,4,27/04/2018 19:18,4.882777778,1,00:10,10,29/01/2018 0:10,1,7.0,64,2.0,0.0,0,00:10
28/04/2018 0:10,5.0,bat_fight,28/04/2018 0:04,28/04/2018 0:14,365,1,0,4,27/04/2018 19:18,4.882777778,1,00:10,10,16/04/2018 0:10,4,5.0,23,3.0,0.0,0,00:10
28/04/2018 0:10,5.0,bat_fight,28/04/2018 0:04,28/04/2018 0:14,365,1,0,4,27/04/2018 19:18,4.882777778,1,00:10,10,16/04/2018 0:10,4,5.0,23,3.0,0.0,0,00:10
28/04/2018 0:10,5.0,bat_fight,28/04/2018 0:04,28/04/2018 0:14,365,1,0,4,27/04/2018 19:18,4.882777778,1,00:10,10,17/04/2018 0:10,4,5.0,55,3.0,0.0,0,00:10
20/04/2018 0:10,1.0,fast,20/04/2018 0:00,20/04/2018 0:18,579,0,1,4,19/04/2018 19:12,4.966666667,1,00:10,10,16/04/2018 0:10,4,5.0,23,3.0,0.0,0,00:10
28/04/2018 0:10,5.0,bat_fight,28/04/2018 0:04,28/04/2018 0:14,365,1,0,4,27/04/2018 19:18,4.882777778,1,00:10,10,29/01/2018 0:10,1,7.0,64,2.0,0.0,0,00:10
28/04/2018 0:10,5.0,bat_fight,28/04/2018 0:04,28/04/2018 0:14,365,1,0,4,27/04/2018 19:18,4.882777778,1,00:10,10,17/04/2018 0:10,4,5.0,55,3.0,0.0,0,00:10
20/04/2018 0:10,1.0,fast,20/04/2018 0:00,20/04/2018 0:18,579,0,1,4,19/04/2018 19:12,4.966666667,1,00:10,10,17/04/2018 0:10,4,5.0,55,3.0,0.0,0,00:10
20/04/2018 0:11,0.093784466,fast,20/04/2018 0:00,20/04/2018 0:18,673,0,1,4,19/04/2018 19:12,4.992777778,1,00:11,11,18/04/2018 0:11,4,5.0,72,3.0,0.0,0,00:11
9/02/2018 0:11,1.0,rat,9/02/2018 0:09,9/02/2018 0:13,135,1,0,2,8/02/2018 17:20,6.862222222,0,00:11,11,18/04/2018 0:11,4,5.0,72,3.0,0.0,0,00:11
9/02/2018 0:11,1.0,rat,9/02/2018 0:09,9/02/2018 0:13,135,1,0,2,8/02/2018 17:20,6.862222222,0,00:11,11,1/06/2018 0:11,6,4.5,54,2.576271186,0.0,0,00:11
23/04/2018 0:11,7.0,pick,23/04/2018 0:08,23/04/2018 0:12,161,0,1,4,22/04/2018 19:14,4.955,1,00:11,11,18/04/2018 0:11,4,5.0,72,3.0,0.0,0,00:11
23/04/2018 0:11,7.0,pick,23/04/2018 0:08,23/04/2018 0:12,161,0,1,4,22/04/2018 19:14,4.955,1,00:11,11,1/06/2018 0:11,6,4.5,54,2.576271186,0.0,0,00:11
28/04/2018 0:11,1.0,rat,28/04/2018 0:04,28/04/2018 0:14,408,1,0,4,27/04/2018 19:18,4.894722222,1,00:11,11,1/06/2018 0:11,6,4.5,54,2.576271186,0.0,0,00:11
28/04/2018 0:11,1.0,rat,28/04/2018 0:04,28/04/2018 0:14,408,1,0,4,27/04/2018 19:18,4.894722222,1,00:11,11,18/04/2018 0:11,4,5.0,72,3.0,0.0,0,00:11
20/04/2018 0:11,0.093784466,fast,20/04/2018 0:00,20/04/2018 0:18,673,0,1,4,19/04/2018 19:12,4.992777778,1,00:11,11,1/06/2018 0:11,6,4.5,54,2.576271186,0.0,0,00:11
28/04/2018 0:11,4.0,pick,28/04/2018 0:04,28/04/2018 0:14,401,0,1,4,27/04/2018 19:18,4.892777778,1,00:11,11,18/04/2018 0:11,4,5.0,72,3.0,0.0,0,00:11
28/04/2018 0:11,2.0,fast,28/04/2018 0:04,28/04/2018 0:14,373,0,1,4,27/04/2018 19:18,4.885,1,00:11,11,18/04/2018 0:11,4,5.0,72,3.0,0.0,0,00:11
20/04/2018 0:11,0.019265878,fast,20/04/2018 0:00,20/04/2018 0:18,697,0,1,4,19/04/2018 19:12,4.999444444,1,00:11,11,18/04/2018 0:11,4,5.0,72,3.0,0.0,0,00:11
28/04/2018 0:11,2.0,fast,28/04/2018 0:04,28/04/2018 0:14,373,0,1,4,27/04/2018 19:18,4.885,1,00:11,11,1/06/2018 0:11,6,4.5,54,2.576271186,0.0,0,00:11
20/04/2018 0:11,0.019265878,fast,20/04/2018 0:00,20/04/2018 0:18,697,0,1,4,19/04/2018 19:12,4.999444444,1,00:11,11,1/06/2018 0:11,6,4.5,54,2.576271186,0.0,0,00:11
28/04/2018 0:11,4.0,pick,28/04/2018 0:04,28/04/2018 0:14,401,0,1,4,27/04/2018 19:18,4.892777778,1,00:11,11,1/06/2018 0:11,6,4.5,54,2.576271186,0.0,0,00:11
28/04/2018 0:12,6.0,pick,28/04/2018 0:04,28/04/2018 0:14,449,0,1,4,27/04/2018 19:18,4.906111111,1,00:12,12,19/04/2018 0:12,4,5.0,46,3.589285714,1.05,1,00:12
20/04/2018 0:12,1.0,fast,20/04/2018 0:00,20/04/2018 0:18,711,0,1,4,19/04/2018 19:12,5.003333333,1,00:12,12,31/01/2018 0:12,1,7.0,69,2.0,0.0,0,00:12
28/04/2018 0:12,7.0,rat,28/04/2018 0:04,28/04/2018 0:14,434,1,0,4,27/04/2018 19:18,4.901944444,1,00:12,12,31/01/2018 0:12,1,7.0,69,2.0,0.0,0,00:12
28/04/2018 0:12,6.0,pick,28/04/2018 0:04,28/04/2018 0:14,449,0,1,4,27/04/2018 19:18,4.906111111,1,00:12,12,31/01/2018 0:12,1,7.0,69,2.0,0.0,0,00:12
4/05/2018 0:12,5.0,rat,4/05/2018 0:09,4/05/2018 0:30,153,1,0,5,3/05/2018 19:22,4.833888889,1,00:12,12,19/04/2018 0:12,4,5.0,46,3.589285714,1.05,1,00:12
4/05/2018 0:12,5.0,rat,4/05/2018 0:09,4/05/2018 0:30,153,1,0,5,3/05/2018 19:22,4.833888889,1,00:12,12,31/01/2018 0:12,1,7.0,69,2.0,0.0,0,00:12
20/04/2018 0:12,1.0,fast,20/04/2018 0:00,20/04/2018 0:18,711,0,1,4,19/04/2018 19:12,5.003333333,1,00:12,12,19/04/2018 0:12,4,5.0,46,3.589285714,1.05,1,00:12
23/04/2018 0:12,2.0,pick,23/04/2018 0:08,23/04/2018 0:12,238,0,1,4,22/04/2018 19:14,4.976388889,1,00:12,12,19/04/2018 0:12,4,5.0,46,3.589285714,1.05,1,00:12
28/04/2018 0:12,7.0,rat,28/04/2018 0:04,28/04/2018 0:14,434,1,0,4,27/04/2018 19:18,4.901944444,1,00:12,12,19/04/2018 0:12,4,5.0,46,3.589285714,1.05,1,00:12
23/04/2018 0:12,2.0,pick,23/04/2018 0:08,23/04/2018 0:12,238,0,1,4,22/04/2018 19:14,4.976388889,1,00:12,12,31/01/2018 0:12,1,7.0,69,2.0,0.0,0,00:12
28/04/2018 0:13,5.0,pick_and_rat,28/04/2018 0:04,28/04/2018 0:14,496,1,1,4,27/04/2018 19:18,4.919166667,1,00:13,13,27/12/2017 0:13,0,7.5,30,0.542372881,0.0,0,00:13
28/04/2018 0:13,5.0,pick_and_rat,28/04/2018 0:04,28/04/2018 0:14,496,1,1,4,27/04/2018 19:18,4.919166667,1,00:13,13,28/12/2017 0:13,0,7.5,11,2.0,0.0,0,00:13
28/04/2018 0:13,10.0,bat_and_rat,28/04/2018 0:04,28/04/2018 0:14,544,1,0,4,27/04/2018 19:18,4.9325,1,00:13,13,21/04/2018 0:13,4,5.0,60,2.551724138,0.466666667,2,00:13
20/04/2018 0:13,6.0,fast,20/04/2018 0:00,20/04/2018 0:18,809,0,1,4,19/04/2018 19:12,5.030555556,1,00:13,13,27/12/2017 0:13,0,7.5,30,0.542372881,0.0,0,00:13
20/04/2018 0:13,6.0,fast,20/04/2018 0:00,20/04/2018 0:18,809,0,1,4,19/04/2018 19:12,5.030555556,1,00:13,13,28/12/2017 0:13,0,7.5,11,2.0,0.0,0,00:13
20/04/2018 0:13,6.0,fast,20/04/2018 0:00,20/04/2018 0:18,809,0,1,4,19/04/2018 19:12,5.030555556,1,00:13,13,21/04/2018 0:13,4,5.0,60,2.551724138,0.466666667,2,00:13
28/04/2018 0:13,18.0,pick,28/04/2018 0:04,28/04/2018 0:14,497,0,1,4,27/04/2018 19:18,4.919444444,1,00:13,13,27/12/2017 0:13,0,7.5,30,0.542372881,0.0,0,00:13
28/04/2018 0:13,18.0,pick,28/04/2018 0:04,28/04/2018 0:14,497,0,1,4,27/04/2018 19:18,4.919444444,1,00:13,13,28/12/2017 0:13,0,7.5,11,2.0,0.0,0,00:13
28/04/2018 0:13,18.0,pick,28/04/2018 0:04,28/04/2018 0:14,497,0,1,4,27/04/2018 19:18,4.919444444,1,00:13,13,21/04/2018 0:13,4,5.0,60,2.551724138,0.466666667,2,00:13
28/04/2018 0:13,3.0,fast,28/04/2018 0:04,28/04/2018 0:14,520,0,1,4,27/04/2018 19:18,4.925833333,1,00:13,13,27/12/2017 0:13,0,7.5,30,0.542372881,0.0,0,00:13
28/04/2018 0:13,3.0,fast,28/04/2018 0:04,28/04/2018 0:14,520,0,1,4,27/04/2018 19:18,4.925833333,1,00:13,13,28/12/2017 0:13,0,7.5,11,2.0,0.0,0,00:13
28/04/2018 0:13,3.0,fast,28/04/2018 0:04,28/04/2018 0:14,520,0,1,4,27/04/2018 19:18,4.925833333,1,00:13,13,21/04/2018 0:13,4,5.0,60,2.551724138,0.466666667,2,00:13
28/04/2018 0:13,10.0,bat_and_rat,28/04/2018 0:04,28/04/2018 0:14,544,1,0,4,27/04/2018 19:18,4.9325,1,00:13,13,27/12/2017 0:13,0,7.5,30,0.542372881,0.0,0,00:13
28/04/2018 0:13,5.0,pick_and_rat,28/04/2018 0:04,28/04/2018 0:14,496,1,1,4,27/04/2018 19:18,4.919166667,1,00:13,13,21/04/2018 0:13,4,5.0,60,2.551724138,0.466666667,2,00:13
28/04/2018 0:13,10.0,bat_and_rat,28/04/2018 0:04,28/04/2018 0:14,544,1,0,4,27/04/2018 19:18,4.9325,1,00:13,13,28/12/2017 0:13,0,7.5,11,2.0,0.0,0,00:13
20/04/2018 0:14,0.058920205,fast,20/04/2018 0:00,20/04/2018 0:18,863,0,1,4,19/04/2018 19:12,5.045555556,1,00:14,14,23/04/2018 0:14,4,5.0,73,2.0,0.0,0,00:14
20/04/2018 0:14,0.058920205,fast,20/04/2018 0:00,20/04/2018 0:18,863,0,1,4,19/04/2018 19:12,5.045555556,1,00:14,14,2/02/2018 0:14,2,7.0,57,1.524590164,3.683333333,1,00:14
20/04/2018 0:14,0.058920205,fast,20/04/2018 0:00,20/04/2018 0:18,863,0,1,4,19/04/2018 19:12,5.045555556,1,00:14,14,22/04/2018 0:14,4,5.0,26,2.0,0.0,0,00:14
20/04/2018 0:14,0.058920205,fast,20/04/2018 0:00,20/04/2018 0:18,863,0,1,4,19/04/2018 19:12,5.045555556,1,00:14,14,29/12/2017 0:14,0,7.5,29,2.0,0.0,0,00:14
20/04/2018 0:14,10.0,rat,20/04/2018 0:00,20/04/2018 0:18,825,1,0,4,19/04/2018 19:12,5.035,1,00:14,14,23/04/2018 0:14,4,5.0,73,2.0,0.0,0,00:14
20/04/2018 0:14,10.0,rat,20/04/2018 0:00,20/04/2018 0:18,825,1,0,4,19/04/2018 19:12,5.035,1,00:14,14,22/04/2018 0:14,4,5.0,26,2.0,0.0,0,00:14
20/04/2018 0:14,10.0,rat,20/04/2018 0:00,20/04/2018 0:18,825,1,0,4,19/04/2018 19:12,5.035,1,00:14,14,2/02/2018 0:14,2,7.0,57,1.524590164,3.683333333,1,00:14
20/04/2018 0:14,10.0,rat,20/04/2018 0:00,20/04/2018 0:18,825,1,0,4,19/04/2018 19:12,5.035,1,00:14,14,29/12/2017 0:14,0,7.5,29,2.0,0.0,0,00:14
19/04/2018 0:19,7.0,pick,19/04/2018 0:18,19/04/2018 0:19,59,0,1,4,18/04/2018 19:12,5.118888889,1,00:19,19,30/04/2018 0:19,4,5.0,68,2.0,0.0,0,00:19
19/04/2018 0:19,7.0,pick,19/04/2018 0:18,19/04/2018 0:19,59,0,1,4,18/04/2018 19:12,5.118888889,1,00:19,19,8/02/2018 0:19,2,7.0,40,2.0,0.0,0,00:19
19/04/2018 0:19,7.0,pick,19/04/2018 0:18,19/04/2018 0:19,59,0,1,4,18/04/2018 19:12,5.118888889,1,00:19,19,5/01/2018 0:19,1,7.5,36,2.0,0.0,0,00:19
4/05/2018 0:22,20.0,rat,4/05/2018 0:09,4/05/2018 0:30,774,1,0,5,3/05/2018 19:22,5.006388889,1,00:22,22,9/01/2018 0:22,1,7.5,26,2.0,1.216666667,1,00:22
4/05/2018 0:22,20.0,rat,4/05/2018 0:09,4/05/2018 0:30,774,1,0,5,3/05/2018 19:22,5.006388889,1,00:22,22,11/02/2018 0:22,2,7.0,70,1.4,1.566666667,1,00:22
4/05/2018 0:22,18.0,rat,4/05/2018 0:09,4/05/2018 0:30,764,1,0,5,3/05/2018 19:22,5.003611111,1,00:22,22,9/01/2018 0:22,1,7.5,26,2.0,1.216666667,1,00:22
4/05/2018 0:22,18.0,rat,4/05/2018 0:09,4/05/2018 0:30,764,1,0,5,3/05/2018 19:22,5.003611111,1,00:22,22,11/02/2018 0:22,2,7.0,70,1.4,1.566666667,1,00:22
4/05/2018 0:22,20.0,rat,4/05/2018 0:09,4/05/2018 0:30,774,1,0,5,3/05/2018 19:22,5.006388889,1,00:22,22,4/05/2018 0:22,5,5.0,14,3.0,8.633333333,1,00:22
4/05/2018 0:22,18.0,rat,4/05/2018 0:09,4/05/2018 0:30,764,1,0,5,3/05/2018 19:22,5.003611111,1,00:22,22,4/05/2018 0:22,5,5.0,14,3.0,8.633333333,1,00:22
29/04/2018 0:22,17.0,rat,29/04/2018 0:22,29/04/2018 0:27,28,1,0,4,28/04/2018 19:19,5.060833333,1,00:22,22,4/05/2018 0:22,5,5.0,14,3.0,8.633333333,1,00:22
29/04/2018 0:22,17.0,rat,29/04/2018 0:22,29/04/2018 0:27,28,1,0,4,28/04/2018 19:19,5.060833333,1,00:22,22,9/01/2018 0:22,1,7.5,26,2.0,1.216666667,1,00:22
29/04/2018 0:22,17.0,rat,29/04/2018 0:22,29/04/2018 0:27,28,1,0,4,28/04/2018 19:19,5.060833333,1,00:22,22,11/02/2018 0:22,2,7.0,70,1.4,1.566666667,1,00:22
29/04/2018 0:23,20.0,rat,29/04/2018 0:22,29/04/2018 0:27,82,1,0,4,28/04/2018 19:19,5.075833333,1,00:23,23,10/01/2018 0:23,1,7.5,29,4.0,0.0,0,00:23
29/04/2018 0:23,20.0,rat,29/04/2018 0:22,29/04/2018 0:27,82,1,0,4,28/04/2018 19:19,5.075833333,1,00:23,23,12/02/2018 0:23,2,7.0,54,2.0,0.0,0,00:23
27/04/2018 0:24,7.0,bat_pick_rat,27/04/2018 0:24,27/04/2018 0:28,10,1,1,4,26/04/2018 19:17,5.126111111,1,00:24,24,11/01/2018 0:24,1,7.5,24,1.383333333,0.0,0,00:24
27/04/2018 0:24,7.0,bat_pick_rat,27/04/2018 0:24,27/04/2018 0:28,10,1,1,4,26/04/2018 19:17,5.126111111,1,00:24,24,6/05/2018 0:24,5,5.0,49,3.0,0.0,0,00:24
27/04/2018 0:24,7.0,bat_pick_rat,27/04/2018 0:24,27/04/2018 0:28,10,1,1,4,26/04/2018 19:17,5.126111111,1,00:24,24,7/05/2018 0:24,5,5.0,13,3.0,1.483333333,2,00:24
27/04/2018 0:24,7.0,bat_pick_rat,27/04/2018 0:24,27/04/2018 0:28,10,1,1,4,26/04/2018 19:17,5.126111111,1,00:24,24,13/02/2018 0:24,2,7.0,36,2.0,1.65,1,00:24
29/04/2018 0:25,0.099179779,rat,29/04/2018 0:22,29/04/2018 0:27,206,1,0,4,28/04/2018 19:19,5.110277778,1,00:25,25,8/05/2018 0:25,5,5.0,27,2.338983051,3.466666667,1,00:25
27/04/2018 0:25,4.0,fast,27/04/2018 0:24,27/04/2018 0:28,65,0,1,4,26/04/2018 19:17,5.141388889,1,00:25,25,8/05/2018 0:25,5,5.0,27,2.338983051,3.466666667,1,00:25
27/04/2018 0:25,4.0,fast,27/04/2018 0:24,27/04/2018 0:28,65,0,1,4,26/04/2018 19:17,5.141388889,1,00:25,25,14/02/2018 0:25,2,7.0,49,2.0,0.0,0,00:25
27/04/2018 0:25,0.02018894,rat,27/04/2018 0:24,27/04/2018 0:28,72,1,0,4,26/04/2018 19:17,5.143333333,1,00:25,25,14/02/2018 0:25,2,7.0,49,2.0,0.0,0,00:25
27/04/2018 0:25,0.02018894,rat,27/04/2018 0:24,27/04/2018 0:28,72,1,0,4,26/04/2018 19:17,5.143333333,1,00:25,25,8/05/2018 0:25,5,5.0,27,2.338983051,3.466666667,1,00:25
27/04/2018 0:25,47.0,bat_and_rat,27/04/2018 0:24,27/04/2018 0:28,91,1,0,4,26/04/2018 19:17,5.148611111,1,00:25,25,14/02/2018 0:25,2,7.0,49,2.0,0.0,0,00:25
27/04/2018 0:25,47.0,bat_and_rat,27/04/2018 0:24,27/04/2018 0:28,91,1,0,4,26/04/2018 19:17,5.148611111,1,00:25,25,8/05/2018 0:25,5,5.0,27,2.338983051,3.466666667,1,00:25
29/04/2018 0:25,0.099179779,rat,29/04/2018 0:22,29/04/2018 0:27,206,1,0,4,28/04/2018 19:19,5.110277778,1,00:25,25,14/02/2018 0:25,2,7.0,49,2.0,0.0,0,00:25
9/02/2018 0:26,17.0,pick,9/02/2018 0:26,9/02/2018 0:32,2,0,1,2,8/02/2018 17:20,7.114722222,0,00:26,26,16/02/2018 0:26,2,7.0,43,2.0,0.0,0,00:26
9/02/2018 0:26,17.0,pick,9/02/2018 0:26,9/02/2018 0:32,2,0,1,2,8/02/2018 17:20,7.114722222,0,00:26,26,9/05/2018 0:26,5,5.0,59,0.0,0.0,0,00:26
9/02/2018 0:26,17.0,pick,9/02/2018 0:26,9/02/2018 0:32,2,0,1,2,8/02/2018 17:20,7.114722222,0,00:26,26,10/05/2018 0:26,5,5.0,37,3.0,0.0,0,00:26
27/04/2018 0:26,35.0,bat,27/04/2018 0:24,27/04/2018 0:28,129,1,0,4,26/04/2018 19:17,5.159166667,1,00:26,26,16/02/2018 0:26,2,7.0,43,2.0,0.0,0,00:26
27/04/2018 0:26,35.0,bat,27/04/2018 0:24,27/04/2018 0:28,129,1,0,4,26/04/2018 19:17,5.159166667,1,00:26,26,15/02/2018 0:26,2,7.0,32,1.0,0.0,0,00:26
27/04/2018 0:26,13.0,bat_and_pick,27/04/2018 0:24,27/04/2018 0:28,138,1,1,4,26/04/2018 19:17,5.161666667,1,00:26,26,10/05/2018 0:26,5,5.0,37,3.0,0.0,0,00:26
27/04/2018 0:26,13.0,bat_and_pick,27/04/2018 0:24,27/04/2018 0:28,138,1,1,4,26/04/2018 19:17,5.161666667,1,00:26,26,9/05/2018 0:26,5,5.0,59,0.0,0.0,0,00:26
27/04/2018 0:26,13.0,bat_and_pick,27/04/2018 0:24,27/04/2018 0:28,138,1,1,4,26/04/2018 19:17,5.161666667,1,00:26,26,16/02/2018 0:26,2,7.0,43,2.0,0.0,0,00:26
9/02/2018 0:26,17.0,pick,9/02/2018 0:26,9/02/2018 0:32,2,0,1,2,8/02/2018 17:20,7.114722222,0,00:26,26,15/02/2018 0:26,2,7.0,32,1.0,0.0,0,00:26
27/04/2018 0:26,13.0,bat_and_pick,27/04/2018 0:24,27/04/2018 0:28,138,1,1,4,26/04/2018 19:17,5.161666667,1,00:26,26,15/02/2018 0:26,2,7.0,32,1.0,0.0,0,00:26
27/04/2018 0:26,35.0,bat,27/04/2018 0:24,27/04/2018 0:28,129,1,0,4,26/04/2018 19:17,5.159166667,1,00:26,26,10/05/2018 0:26,5,5.0,37,3.0,0.0,0,00:26
27/04/2018 0:26,35.0,bat,27/04/2018 0:24,27/04/2018 0:28,129,1,0,4,26/04/2018 19:17,5.159166667,1,00:26,26,9/05/2018 0:26,5,5.0,59,0.0,0.0,0,00:26
29/04/2018 0:27,11.0,pick,29/04/2018 0:22,29/04/2018 0:27,309,0,1,4,28/04/2018 19:19,5.138888889,1,00:27,27,17/02/2018 0:27,2,7.0,44,2.0,0.0,0,00:27
29/04/2018 0:27,11.0,pick,29/04/2018 0:22,29/04/2018 0:27,309,0,1,4,28/04/2018 19:19,5.138888889,1,00:27,27,29/03/2018 0:27,3,5.5,56,3.0,8.633333333,1,00:27
29/04/2018 0:27,11.0,pick,29/04/2018 0:22,29/04/2018 0:27,309,0,1,4,28/04/2018 19:19,5.138888889,1,00:27,27,11/05/2018 0:27,5,5.0,17,3.0,0.0,0,00:27
27/04/2018 0:27,21.0,bat_and_pick,27/04/2018 0:24,27/04/2018 0:28,199,1,1,4,26/04/2018 19:17,5.178611111,1,00:27,27,11/05/2018 0:27,5,5.0,17,3.0,0.0,0,00:27
27/04/2018 0:27,21.0,bat_and_pick,27/04/2018 0:24,27/04/2018 0:28,199,1,1,4,26/04/2018 19:17,5.178611111,1,00:27,27,17/02/2018 0:27,2,7.0,44,2.0,0.0,0,00:27
27/04/2018 0:27,21.0,bat_and_pick,27/04/2018 0:24,27/04/2018 0:28,199,1,1,4,26/04/2018 19:17,5.178611111,1,00:27,27,29/03/2018 0:27,3,5.5,56,3.0,8.633333333,1,00:27
27/04/2018 0:27,12.0,bat_and_pick,27/04/2018 0:24,27/04/2018 0:28,164,1,1,4,26/04/2018 19:17,5.168888889,1,00:27,27,17/02/2018 0:27,2,7.0,44,2.0,0.0,0,00:27
27/04/2018 0:27,12.0,bat_and_pick,27/04/2018 0:24,27/04/2018 0:28,164,1,1,4,26/04/2018 19:17,5.168888889,1,00:27,27,29/03/2018 0:27,3,5.5,56,3.0,8.633333333,1,00:27
27/04/2018 0:27,12.0,bat_and_pick,27/04/2018 0:24,27/04/2018 0:28,164,1,1,4,26/04/2018 19:17,5.168888889,1,00:27,27,11/05/2018 0:27,5,5.0,17,3.0,0.0,0,00:27
27/04/2018 0:27,20.0,bat_and_pick,27/04/2018 0:24,27/04/2018 0:28,183,1,1,4,26/04/2018 19:17,5.174166667,1,00:27,27,17/02/2018 0:27,2,7.0,44,2.0,0.0,0,00:27
